STNR;KUERZEL;FAHRER_NR;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER4_NAME;FAHRER4_VORNAME;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE_NR;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;RUNDENZEIT_IN_SEKUNDEN;DIESCHNELLSTE;KLASSE;KLASSESORT;UNTERKLASSE;KLASSEKURZ;SEKTOR1_ZEIT;SEKTOR1_BESTE_ZEIT;SEKTOR1_KMH;SEKTOR1_BESTE_SPEED;SEKTOR2_ZEIT;SEKTOR2_BESTE_ZEIT;SEKTOR2_KMH;SEKTOR2_BESTE_SPEED;SEKTOR3_ZEIT;SEKTOR3_BESTE_ZEIT;SEKTOR3_KMH;SEKTOR3_BESTE_SPEED;SEKTOR4_ZEIT;SEKTOR4_BESTE_ZEIT;SEKTOR4_KMH;SEKTOR4_BESTE_SPEED;SEKTOR5_ZEIT;SEKTOR5_BESTE_ZEIT;SEKTOR5_KMH;SEKTOR5_BESTE_SPEED;SEKTOR6_ZEIT;SEKTOR6_BESTE_ZEIT;SEKTOR6_KMH;SEKTOR6_BESTE_SPEED;SEKTOR7_ZEIT;SEKTOR7_BESTE_ZEIT;SEKTOR7_KMH;SEKTOR7_BESTE_SPEED;SEKTOR8_ZEIT;SEKTOR8_BESTE_ZEIT;SEKTOR8_KMH;SEKTOR8_BESTE_SPEED;SEKTOR9_ZEIT;SEKTOR9_BESTE_ZEIT;SEKTOR9_KMH;SEKTOR9_BESTE_SPEED;TOPSPEED_KMH;TOPSPEED_BESTE_SPEED;TOPSPEED_KMH2;TOPSPEED_BESTE_SPEED2;TOPSPEED_KMH3;TOPSPEED_BESTE_SPEED3;SEKTOR_BESTE_SUMME;RANG;INPIT;CANCELLED;PITSTOPDURATION;BEWERBERLIZENZ;PITIN_TIME;RUNDE_NR_TEXT;WET;PRO;PROAM;PRIO;STINT;LAPINSTINT;THEORETISCHE_BESTZEIT
44;Bach;4;Bachler;Klaus;Picariello;Alessio;Pilet;Patrick;Ragginger;Martin;AUT ;Falken Motorsports;PRO                                                         ;Porsche 911 GT3R (991 II);3;11:34:24.228;11:34:24.228;9:07.593;547,593;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.152;J;216;;43.594;N;233;;1:05.700;N;212;;10.757;J;262;;1:49.885;N;203;;35.972;J;244;;3:08.717;N;216;;20.729;J;261;;31.087;N;;;;N;;N;;N;8:39.129;1;N;0;;            ;;3;0;0;0;0;2;1;8:39.129
44;Bach;4;Bachler;Klaus;Picariello;Alessio;Pilet;Patrick;Ragginger;Martin;AUT ;Falken Motorsports;PRO                                                         ;Porsche 911 GT3R (991 II);4;11:49:28.947;11:49:28.947;8:40.358;520,358;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.625;N;216;;43.509;J;232;;1:05.441;N;209;;10.900;N;259;;1:49.379;J;204;;36.111;N;239;;2:43.125;J;222;;20.766;N;258;;29.502;J;;;;N;;N;;N;8:39.129;1;N;0;;            ;;4;0;0;0;0;2;2;8:39.129
70;Menz;1;Menzl;Rodriguez;Berg;Ulrich;Hamprecht;Philip;;;DEU ;Huber Motorsport;PRO-AM                                                      ;Porsche 911 GT3 Cup 991;1;11:17:54.439;11:17:54.439;15:20.389;920,389;J;SP 7                                                        ;0000SP 7                                                        ;;SP 7    ;6:06.706;J;172;;48.672;J;203;;1:11.102;J;195;;11.262;J;253;;1:58.799;J;192;;42.782;J;168;;3:24.774;J;192;;21.855;J;255;;34.437;J;;;;N;;N;;N;15:20.389;40;N;0;;            ;;1;0;0;0;0;1;1;15:20.389
79;Sari;3;Sari;Hakan;Sari;Recep;Yücesan;Ersin;;;BEL ;;PRO-AM                                                      ;BMW M4 GT4 (Evo2021);1;11:18:00.549;11:18:00.549;9:45.926;585,926;J;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;45.858;J;196;;48.610;J;217;;1:12.007;J;193;;11.539;J;250;;1:59.999;J;187;;39.758;J;216;;3:11.977;J;198;;21.997;J;250;;34.181;J;;;;N;;N;;N;9:45.926;20;N;0;;            ;;1;0;0;0;0;1;1;9:45.926
81;Duma;1;Dumarey;Guido;Walker;Alexander;Sokolovskiy;Yevgen;Hess;Michael;BEL ;PROsport Racing GmbH;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;1;11:16:09.595;11:16:09.595;10:21.588;621,588;J;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;45.723;J;203;;48.962;J;219;;1:14.928;J;188;;11.605;J;247;;2:03.147;J;189;;38.622;J;231;;3:35.400;J;181;;24.260;J;226;;38.941;J;;;;N;;N;;N;10:21.588;25;N;0;;Christoph Br;;1;0;0;0;0;1;1;10:21.588
85;Meen;4;Meenen;Martin;Müller;Marco;Palluth;Carsten;Wahl;Tobias;DEU ;BLACK FALCON Team TEXTAR;PRO-AM                                                      ;Porsche 718 Cayman GT4 RS CS;1;11:20:59.584;11:20:59.584;10:32.243;632,243;J;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;47.041;J;197;;50.325;J;224;;1:17.334;J;160;;12.267;J;244;;2:10.092;J;192;;42.209;J;201;;3:36.512;J;192;;21.868;J;250;;34.595;J;;;;N;;N;;N;10:32.243;28;N;0;;            ;;1;0;0;0;0;1;1;10:32.243
90;Sore;2;Sorensen;Marco;Thiim;Nicki;Pittard;David;Martin;Maxime;MCO ;TF Sport;PRO                                                         ;Aston Martin Vantage AMR GT3;1;11:11:24.766;11:11:24.766;9:28.495;568,495;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.141;J;217;;43.624;J;232;;1:04.558;J;227;;10.403;J;263;;1:46.972;J;201;;38.226;J;182;;3:30.724;J;218;;20.817;J;258;;31.030;J;;;;N;;N;;N;9:28.495;16;N;0;;            ;;1;0;0;0;0;1;1;9:28.495
109;Caba;1;Caba;Ralph;Sprungmann;Oliver;Mohr;Michael;;;DEU ;;PRO-AM                                                      ;Ford Mustang GT;1;11:23:37.200;11:23:37.200;10:57.149;657,149;J;AT                                                          ;0000AT                                                          ;;AT      ;49.764;J;176;;53.300;J;208;;1:21.970;J;167;;12.956;J;229;;2:15.280;J;180;;45.918;J;177;;3:38.213;J;181;;22.846;J;247;;36.902;J;;;;N;;N;;N;10:57.149;31;N;0;;            ;;1;0;0;0;0;1;1;10:57.149
114;van ;2;van Dam;Carlo;Schrick;Tim;Lasee;Marcel;Sasaki;Kota;NLD ;SUBARU TECNICA INTERNATIONAL;PRO                                                         ;SUBARU  WRX STI;1;11:23:14.395;11:23:14.395;14:31.001;871,001;J;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;5:30.917;J;192;;48.645;J;213;;1:10.824;J;199;;11.552;J;241;;1:58.886;J;184;;39.717;J;221;;3:14.714;J;197;;22.706;J;239;;33.040;J;;;;N;;N;;N;14:31.001;39;N;0;;            ;;1;0;0;0;0;1;1;14:31.001
116;Kofl;2;Kofler;Reinhard;Siljehaug;Mads;Hofer;Max;Heinemann;Tim;AUT ;True Racing;PRO-AM                                                      ;KTM X-Bow GT2;1;11:46:38.290;11:46:38.290;8:57.950;537,950;J;SP-X                                                        ;0000SP-X                                                        ;;SP-X    ;41.349;J;216;;42.736;J;235;;1:04.800;J;219;;10.593;J;258;;1:48.414;J;206;;35.553;J;244;;3:03.871;J;204;;21.202;J;258;;29.432;J;;;;N;;N;;N;8:57.950;8;N;0;;            ;;1;0;0;0;0;1;1;8:57.950
117;Stuc;2;Stuck;Ferdinand;Stuck;Johannes;Palttala;Markus;Kofler;Reinhard;DEU ;True Racing;PRO-AM                                                      ;KTM X-Bow GT2;1;11:22:24.630;11:22:24.630;9:11.709;551,709;J;SP-X                                                        ;0000SP-X                                                        ;;SP-X    ;41.889;J;213;;43.953;J;233;;1:06.599;J;196;;11.163;J;251;;1:50.059;J;205;;37.052;J;229;;3:05.784;J;209;;20.906;J;258;;34.304;J;;;;N;;N;;N;9:11.709;14;N;0;;            ;;1;0;0;0;0;1;1;9:11.709
119;Smit;2;Smittachartch;Suttipong;Charoensukhawatana;Nattavude;Kulapalanont;Manat;Hortongkum;Nattapong;THA ;Toyota Gazoo Racing Team Thailand;PRO-AM                                                      ;Toyota Corolla Altis;1;11:15:01.718;11:15:01.718;11:46.227;706,227;J;SP 3                                                        ;0000SP 3                                                        ;;SP 3    ;52.339;J;158;;54.801;N;167;;1:26.760;N;162;;13.765;J;211;;2:21.670;N;161;;47.705;N;180;;3:56.928;J;167;;29.087;J;179;;43.172;N;;;;N;;N;;N;11:31.685;38;N;0;;            ;;1;0;0;0;0;1;1;11:31.685
119;Smit;2;Smittachartch;Suttipong;Charoensukhawatana;Nattavude;Kulapalanont;Manat;Hortongkum;Nattapong;THA ;Toyota Gazoo Racing Team Thailand;PRO-AM                                                      ;Toyota Corolla Altis;2;11:33:09.097;11:33:09.097;18:07.379;1087,379;N;SP 3                                                        ;0000SP 3                                                        ;;SP 3    ;7:23.967;N;156;;54.783;J;185;;1:22.926;J;157;;13.794;N;211;;2:17.222;J;160;;46.160;J;181;;3:58.476;N;152;;31.576;N;188;;38.475;J;;;;N;;N;;N;11:31.685;38;N;0;;            ;;2;0;0;0;0;1;2;11:31.685
120;Supa;1;Supaphongs;;Jian Hong;Chen;Kawamura;Naoki;;;THA ;Toyota Gazoo Racing Team Thailand;PRO-AM                                                      ;Toyota Corolla Altis;1;11:18:32.442;11:18:32.442;11:03.114;663,114;J;SP 3                                                        ;0000SP 3                                                        ;;SP 3    ;52.695;J;161;;54.076;J;188;;1:21.300;J;176;;13.009;J;218;;2:16.419;J;160;;46.218;J;193;;3:33.505;J;170;;25.845;J;210;;40.047;J;;;;N;;N;;N;11:03.114;32;N;0;;            ;;1;0;0;0;0;1;1;11:03.114
122;Ludw;2;Ludwig;Peter;Nagelsdiek;Noah;Renger;Reinhold;Rosenberg;Maik;USA ;BLACK FALCON;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);1;11:21:50.163;11:21:50.163;10:35.925;635,925;J;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;45.273;J;205;;49.536;J;232;;1:13.518;J;187;;11.360;J;260;;2:05.431;J;198;;43.626;J;164;;3:49.801;J;188;;21.748;J;251;;35.632;J;;;;N;;N;;N;10:35.925;29;N;0;;            ;;1;0;0;0;0;1;1;10:35.925
123;Bünn;3;Bünnagel;Ben;Kaya;Mustafa Mehmet;Piana;Gabriele;Stursberg;Mike;DEU ;BLACK FALCON;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);1;11:16:44.690;11:16:44.690;9:22.482;562,482;J;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;43.003;J;216;;45.716;J;235;;1:07.135;J;206;;10.767;J;267;;1:52.325;J;203;;37.338;J;200;;3:15.638;J;214;;20.418;J;270;;30.142;J;;;;N;;N;;N;9:22.482;15;N;0;;            ;;1;0;0;0;0;1;1;9:22.482
128;Abbe;1;Abbelen;Klaus;Harrison;Julian;von Danwitz;Hendrik;Güven;Ayhancan;DEU ;Frikadelli Racing Team;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);1;11:13:46.320;11:13:46.320;11:24.038;684,038;J;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;43.747;J;206;;46.579;J;233;;1:11.081;J;196;;11.045;J;263;;1:58.431;J;201;;1:07.412;J;140;;4:09.758;J;161;;30.877;J;171;;45.108;J;;;;N;;N;;N;11:24.038;33;N;0;;            ;;1;0;0;0;0;1;1;11:24.038
135;Chrz;1;Chrzanowski;Robin;Jodexnis;Kersten;Scharmach;Peter;Koch;Max;DEU ;Clickversicherung Team;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);1;11:14:50.592;11:14:50.592;10:56.922;656,922;J;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;44.664;J;197;;47.250;J;235;;1:10.323;J;198;;11.010;J;264;;2:46.119;J;201;;41.631;J;203;;3:36.670;J;181;;22.512;J;257;;36.743;J;;;;N;;N;;N;10:56.922;30;N;0;;            ;;1;0;0;0;0;1;1;10:56.922
161;Brod;3;Brodmerkel;Stephan;Kraihamer;Laura;Schöll;Constantin;Still;Hendrik;DEU ;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GTX;1;11:34:24.629;11:34:24.629;9:34.221;574,221;J;Cup-X                                                       ;0000Cup-X                                                       ;;Cup-X   ;44.454;J;194;;47.303;J;232;;1:11.558;J;196;;11.086;J;258;;1:58.794;J;201;;36.549;J;244;;3:10.842;J;208;;20.803;J;265;;32.832;J;;;;N;;N;;N;9:34.221;18;N;0;;            ;;1;0;0;0;0;1;1;9:34.221
162;Amwe;4;Amweg;Manuel;Sandtler;Tim;Wolf;Florian;Adorf;Dirk;CHE ;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GTX;1;11:22:36.248;11:22:36.248;10:22.570;622,570;J;Cup-X                                                       ;0000Cup-X                                                       ;;Cup-X   ;50.711;J;155;;54.020;J;194;;1:18.401;J;177;;11.799;J;248;;2:06.886;J;196;;40.667;J;209;;3:21.722;J;186;;23.315;J;236;;35.049;J;;;;N;;N;;N;10:22.570;26;N;0;;            ;;1;0;0;0;0;1;1;10:22.570
243;Lang;3;Lange;Lucas;Lott;Sascha;Meixner;Alexander;Hancke;Sascha;DEU ;;PRO-AM                                                      ;BMW M240i Racing Cup;1;11:16:11.652;11:16:11.652;11:25.186;685,186;J;BMW M240i                                                   ;0000BMW M240i                                                   ;;BMW M240;49.407;J;188;;52.759;J;202;;1:20.271;J;178;;12.347;J;233;;2:12.940;J;171;;42.419;J;213;;4:03.576;J;175;;30.516;J;197;;40.951;J;;;;N;;N;;N;11:25.186;34;N;0;;            ;;1;0;0;0;0;1;1;11:25.186
262;Dolf;4;Dolfen;Heinz;Cloet;Tom;Louisoder;Oliver;Bohr;Daniel;DEU ;Team Mathol Racing e.V.;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;1;11:20:06.260;11:20:06.260;9:51.056;591,056;J;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;44.616;J;204;;47.852;J;223;;1:12.226;J;185;;11.661;J;251;;1:59.569;J;192;;38.683;J;211;;3:22.954;J;197;;21.505;J;260;;31.990;J;;;;N;;N;;N;9:51.056;21;N;0;;Zimmermann B;;1;0;0;0;0;1;1;9:51.056
264;Cala;1;Calamia;Mauro;Jacoma;Ivan;Pampanini;Roberto;Riemer;Kai;CHE ;SCHMICKLER Performance powered by RAVENOL;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;1;11:27:09.179;11:27:09.179;9:39.476;579,476;J;Cup 3                                                       ;0000Cup 3                                                       ;;Cup 3   ;46.362;J;202;;48.942;J;222;;1:13.583;J;188;;11.588;J;249;;2:01.177;J;191;;38.191;J;237;;3:06.917;J;206;;21.018;J;263;;31.698;J;;;;N;;N;;N;9:39.476;19;N;0;;            ;;1;0;0;0;0;1;1;9:39.476
300;Vazq;1;Vazquez;Marcos Adolfo;Max Walter von Bär;;Held;Thorsten;Trinius;Matthias;ARG ;Team Mathol Racing e.V.;PRO-AM                                                      ;Porsche Cayman 718 S;1;11:46:47.876;11:46:47.876;10:17.195;617,195;J;VT3                                                         ;0000VT3                                                         ;;VT3     ;46.870;J;201;;50.711;J;207;;1:15.124;J;175;;12.219;J;241;;2:09.006;J;182;;41.607;J;217;;3:26.330;J;185;;22.462;J;254;;32.866;J;;;;N;;N;;N;10:17.195;24;N;0;;Zimmermann B;;1;0;0;0;0;1;1;10:17.195
322;Miet;2;Miettinnen;Juha;Berghult;Dan;Blass;Frank;;;CHE ;MSC Wahlscheid e.V. im ADAC;PRO-AM                                                      ;BMW E90 325i;1;11:22:31.567;11:22:31.567;11:26.199;686,199;J;V 4                                                         ;0000V 4                                                         ;;V 4     ;56.163;J;140;;1:01.122;J;167;;1:24.232;J;163;;13.622;J;210;;2:17.468;J;155;;48.850;J;189;;3:38.534;J;156;;27.310;J;209;;38.898;J;;;;N;;N;;N;11:26.199;35;N;0;;            ;;1;0;0;0;0;1;1;11:26.199
323;Lyon;1;Lyons;Benjamin;Löw;Markus;Lomas;Dale;;;GBR ;Rockstar Games by Viken Motorsport & Tomcat;PRO-AM                                                      ;BMW 325i;1;11:26:34.919;11:26:34.919;15:35.922;935,922;J;V 4                                                         ;0000V 4                                                         ;;V 4     ;5:10.756;J;168;;57.639;J;183;;1:23.372;J;178;;13.069;J;216;;2:19.212;J;154;;47.918;J;181;;3:39.121;J;173;;25.702;J;213;;39.133;J;;;;N;;N;;N;15:35.922;41;N;0;;            ;;1;0;0;0;0;1;1;15:35.922
332;Will;1;Willhardt;Marcus;Bohrer;Michael;Epp;Stephan;Holthaus;Gerrit;DEU ;Hyundai Driving Experience;PRO-AM                                                      ;Hyundai  i30N;1;11:25:40.877;11:25:40.877;10:46.481;646,481;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;48.756;J;175;;53.188;N;202;;1:19.788;N;174;;12.481;N;232;;2:15.532;N;168;;48.765;N;180;;3:30.592;N;187;;23.009;J;239;;34.370;N;;;;N;;N;;N;10:28.767;27;N;0;;            ;;1;0;0;0;0;1;1;10:28.767
332;Will;1;Willhardt;Marcus;Bohrer;Michael;Epp;Stephan;Holthaus;Gerrit;DEU ;Hyundai Driving Experience;PRO-AM                                                      ;Hyundai  i30N;2;11:36:34.173;11:36:34.173;10:53.296;653,296;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;50.121;N;172;;52.556;J;203;;1:20.060;N;173;;12.513;N;233;;2:13.805;N;170;;43.607;J;210;;3:43.540;N;188;;23.016;N;240;;34.078;J;;;;N;;N;;N;10:28.767;27;N;0;;            ;;2;0;0;0;0;1;2;10:28.767
332;Will;1;Willhardt;Marcus;Bohrer;Michael;Epp;Stephan;Holthaus;Gerrit;DEU ;Hyundai Driving Experience;PRO-AM                                                      ;Hyundai  i30N;3;11:47:05.178;11:47:05.178;10:31.005;631,005;J;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;48.977;N;168;;53.181;N;198;;1:19.378;J;175;;12.437;J;229;;2:12.626;J;171;;43.719;N;191;;3:22.320;J;181;;24.103;N;236;;34.264;N;;;;N;;N;;N;10:28.767;27;N;0;;            ;;3;0;0;0;0;1;3;10:28.767
333;Mert;4;Mertens;Daniel;Ricca;Jeff;Endres;Stefan;Strube;Kurt;DEU ;DRUCKREGELT;PRO-AM                                                      ;Hyundai i30N;1;11:21:32.299;11:21:32.299;11:31.758;691,758;J;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;50.870;J;184;;55.204;J;197;;1:26.599;J;158;;13.583;J;211;;2:24.919;J;168;;47.763;J;169;;3:47.973;J;173;;23.907;J;235;;40.940;N;;;;N;;N;;N;11:31.685;36;N;0;;MSC Adenau e;;1;0;0;0;0;1;1;11:31.685
333;Mert;3;Mertens;Daniel;Ricca;Jeff;Endres;Stefan;Strube;Kurt;DEU ;DRUCKREGELT;PRO-AM                                                      ;Hyundai i30N;2;11:40:53.132;11:40:53.132;19:20.833;1160,833;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;7:28.507;N;125;;1:07.920;N;163;;1:37.313;N;140;;15.565;N;183;;2:41.417;N;161;;54.658;N;146;;4:08.770;N;170;;25.769;N;218;;40.914;N;;;;N;;N;;N;11:31.685;36;N;0;;MSC Adenau e;;2;0;0;0;0;1;2;11:31.685
333;Mert;3;Mertens;Daniel;Ricca;Jeff;Endres;Stefan;Strube;Kurt;DEU ;DRUCKREGELT;PRO-AM                                                      ;Hyundai i30N;3;11:53:14.368;11:53:14.368;12:21.236;741,236;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;57.615;N;137;;1:04.851;N;176;;1:34.475;N;137;;15.555;N;181;;2:38.192;N;163;;53.352;N;147;;3:51.693;N;168;;24.636;N;226;;40.867;J;;;;N;;N;;N;11:31.685;36;N;0;;MSC Adenau e;;3;0;0;0;0;2;1;11:31.685
